@relation 'tsunami_train-weka.filters.unsupervised.attribute.NumericToNominal-R13,15,17,19-weka.filters.unsupervised.attribute.Remove-R1-3,5,7-9,11-12,14,17-18,20,25'

@attribute distFromSource numeric
@attribute hour numeric
@attribute minute numeric
@attribute regionCode {30,40,50,60,70,71,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89}
@attribute sourceCauseCode {0,1,3,4,5,6,9}
@attribute sourceEqMagnitude numeric
@attribute typeMeasurementId {0,1,2,3,4,5,7,8,9,10}
@attribute eqMagMb numeric
@attribute eqMagMs numeric
@attribute intensity numeric
@attribute eqDepth numeric
@attribute logrunupHt {m,s,l}

@data
7288.822867,12,29,81,3,8.6,5,6.88237,7.3,6,15,l
181.6955,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
6249.751919,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,l
181.378385,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
152.589425,14,42,60,1,7.8,1,6.5,7.3,8.530885,20,m
183.062677,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
31.090521,11,51,50,1,7,4,6.88237,8.009683,8,21,m
121.81279,23,40,89,1,8,5,6.7,7.9,8,39,m
59.777319,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,m
2107.742114,14,19,82,1,6.7,2,6.88237,8.009683,5,64,s
868.360375,5,46,86,1,9.1,2,7.2,8.3,8.530885,29,s
374.857907,2,29,85,1,5.5,2,5.5,5.5,8.530885,41,s
10832.0594,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
201.489247,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,l
71.851385,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
71.773279,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
131.38944,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
319.804873,18,17,85,1,6.9,2,6.4,6.9,8.530885,33,s
4319.152039,17,48,80,1,8.1,2,7.1,8.1,8.530885,18,s
6090.853586,12,2,85,1,7.7,2,6.4,7.9,8.530885,33,s
2725.499726,4,35,85,1,8.1,1,6.88237,8,8.530885,30,m
118.476203,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
5905.509988,11,14,88,1,8.3,2,6.5,7.8,8.530885,10,s
44.846435,20,39,82,1,8.1,5,6.8,7.9,8.530885,24,m
886.8605,22,54,89,1,8.3,2,6.88237,8.009683,9,22,s
1438.754694,17,31,85,1,8.4,2,6.88237,8.5,8.530885,15,s
48.540495,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
69.669081,10,2,83,3,7.5,10,6.88237,8.009683,9,20,l
232.986661,7,24,85,1,7.3,2,6.6,7.3,8.530885,51,s
672.975638,10.267355,36.035092,85,0,8.30368,2,4.9,8.009683,8.530885,10,s
8624.825131,17,48,87,1,8.1,2,7.1,8.1,8.530885,18,s
11.842508,19,15,84,1,7.1,5,6.1,7.1,8.530885,32,l
15297.27654,18,35,88,1,8.1,2,6.88237,8.009683,8.530885,48,s
143.110428,16,46,85,1,7.4,2,6.88237,7.4,8.530885,10,s
6870.606512,19,50,88,1,8.3,2,6.9,8.1,8.530885,27,s
16977.90433,19,11,85,1,9.5,1,6.88237,8.5,12,33,l
6946.111973,6,34,88,1,8.8,2,7.2,8.5,9,22,s
218.046819,18,17,81,1,7.6,2,7,7.6,8.530885,34,s
604.792544,20,12,82,1,7.7,2,6.9,7.7,3,20,s
2725.499726,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
7325.449513,5,17,88,1,8.5,2,7.7,8.1,9,13,s
381.677822,0,4,50,1,6,2,6.88237,8.009683,8,8,s
3997.991674,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
760.293926,0,58,60,1,9.1,5,7,8.8,8.530885,30,s
147.628956,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
11153.13767,6,34,88,1,8.8,2,7.2,8.5,9,22,s
10.907911,9,27,85,3,7.6,1,6.88237,7.3,8.530885,10,s
312.895438,0,48,85,1,8.2,2,6.88237,8.009683,6,7,m
4706.912864,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
6285.516147,19,42,85,1,7.9,2,5.8,7.9,8.530885,33,s
92.620816,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
3563.676029,12,29,80,3,8.6,5,6.88237,7.3,6,15,m
4961.179913,11,26,80,1,7.8,2,6.3,7.6,7,33,s
181.463423,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
6702.506356,16,58,81,1,9,2,6.88237,8.5,7,22,s
492.221849,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
137.75184,23,40,89,1,8,5,6.7,7.9,8,39,m
9138.982983,0,58,77,1,9.1,2,7,8.8,8.530885,30,s
5185.08353,0,58,60,1,9.1,2,7,8.8,8.530885,30,s
7357.907634,6,34,81,1,8.8,5,7.2,8.5,9,22,m
17233.36189,19,11,85,1,9.5,1,6.88237,8.5,12,33,s
71.877688,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
7207.66467,14,9,73,1,8.6,7,8,8.6,11,33,s
242.018311,2,24,80,1,7.9,1,6.88237,8.009683,10,26.742663,s
212.253658,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,m
11383.8265,20,33,81,1,8.4,2,6.7,8.2,8,33,s
495.407144,18,10,85,1,7.6,2,6.88237,7.3,8.530885,74,s
106.537318,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
19.742557,10,2,83,3,7.5,5,6.88237,8.009683,9,20,s
3790.828323,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
2725.499726,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
1024.361783,5,17,85,1,8.5,2,7.7,8.1,9,13,s
16547.23453,5,46,71,1,9.1,2,7.2,8.3,8.530885,29,s
286.122895,23,24,86,1,8.8,2,7,8,8,35,s
69.109457,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
138.116372,3,11,50,3,7.7,5,6.88237,7.8,9,20,s
69.245869,10,2,83,3,7.5,4,6.88237,8.009683,9,20,l
121.737901,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
1735.616389,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
240.267558,18,35,85,1,7.1,2,6.3,7.1,9,9,s
104.8434,14,36,85,1,7.3,2,6.88237,8.009683,9,63,s
133.597352,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,s
14.752263,17,53,89,3,6.2,1,6.1,6.3,7,37,l
137.080046,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
115.890371,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
119.194051,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
181.392392,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
4235.30207,8,49,85,3,7,2,5.8,7.1,8.530885,25,s
38.732459,8,5,83,1,7.9,5,6.3,7.6,6,24,m
465.705425,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
16857.22099,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
122.385232,13,17,85,1,7.7,1,6.6,7.6,8,17,m
114.629974,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
1756.820521,0,58,60,1,9.1,10,7,8.8,8.530885,30,l
16065.25275,11,14,89,1,8.3,2,6.5,7.8,8.530885,10,s
67.872469,3,11,50,3,7.7,5,6.88237,7.8,9,20,m
6479.890144,22,54,88,1,8.3,3,6.88237,8.009683,9,22,s
213.903963,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,l
2725.499726,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
201.697894,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,l
3516.047227,12,29,80,3,8.6,1,6.88237,7.3,6,15,m
98.322699,11,14,86,1,8.3,5,6.5,7.8,8.530885,10,l
303.673414,2,45,85,1,7.3,2,6.4,7.3,8.530885,32,s
10351.11911,23,46,80,1,8.2,2,6.88237,8.009683,8,25,s
1247.967525,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
149.745956,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
10645.09725,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
9203.349928,14,22,88,1,8.6,2,6.88237,9.1,8.530885,33,s
11150.38372,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
5989.014068,6,34,88,1,8.8,2,7.2,8.5,9,22,s
121.437106,17,7,85,1,7.5,1,6.88237,7.5,8.530885,20,s
1965.893111,16,58,85,1,9,1,6.88237,8.5,7,22,s
1538.345709,12,51,89,1,7.5,2,5.8,6.6,4,10,s
66.811755,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
448.442463,21,26,85,1,8.2,2,6.88237,7.8,9,30,s
1109.327027,13,22,85,1,8.3,2,7.3,8.1,9,14,s
71.238318,3,11,50,3,7.7,5,6.88237,7.8,9,20,m
2576.929951,5,46,81,1,9.1,1,7.2,8.3,8.530885,29,s
227.465076,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
101.157025,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
410.76258,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
274.660493,4,35,85,1,8.1,1,6.88237,8,8.530885,30,m
1.932262,10.267355,36.035092,81,1,8.30368,1,6.88237,8.009683,8.530885,26.742663,s
665.960407,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
330.212673,16,58,86,1,9,1,6.88237,8.5,7,22,l
633.302319,2,43,85,1,7.1,2,6.3,7.1,8,50,s
78.719503,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
11547.64513,6,34,88,1,8.8,2,7.2,8.5,9,22,s
142.123747,14,39,89,1,6.9,2,6.7,7,8.530885,11,s
642.18054,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
183.413387,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
3532.280207,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,l
10224.64633,19,28,88,1,8.1,2,6.88237,8.009683,9,19,s
132.966745,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
57.919796,5,29,60,3,7.8,5,6.5,7.5,11,28,m
23.108854,21,53,74,3,7,5,6.8,7.3,8.530885,13,s
7726.530269,5,46,88,1,9.1,1,7.2,8.3,8.530885,29,s
304.939007,7,55,85,1,7.3,2,6.5,7.1,8.530885,33,s
123.017398,12,51,89,1,7.5,5,5.8,6.6,4,10,m
4016.488343,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
161.967978,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,s
105.903071,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
2499.086385,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
17100.65672,22,47,85,1,8,2,6.7,7.8,8,40,s
1897.590463,15,31,85,1,7.2,2,6.88237,7.2,10,20,s
3627.892888,5,59,85,3,8.2,2,6.5,8.1,9,33,s
1430.243194,12,29,74,1,7.2,2,6.88237,8.009683,9,10,s
49.40533,20,39,82,1,8.1,4,6.8,7.9,8.530885,24,l
24.04972,10.267355,36.035092,76,1,8.30368,1,6.88237,8.009683,8.530885,26.742663,s
48.82344,14,42,60,1,7.8,10,6.5,7.3,8.530885,20,m
6592.321871,21,41,88,1,8.1,2,6.88237,7.5,9,38,s
790.501894,0,58,60,1,9.1,5,7,8.8,8.530885,30,s
1963.222908,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
4130.814037,3,4,80,1,7.7,2,6.5,7.5,8.530885,14,s
34.354256,5,29,60,3,7.8,1,6.5,7.5,11,28,m
241.42453,18,17,60,1,7.8,4,5.7,7.2,8.530885,18,l
139.450002,1,22,85,1,8.1,2,6.88237,8.3,9,45,m
351.305398,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
8182.486659,20,19,80,1,7.3,2,6.88237,7.3,8.530885,36,s
6372.096018,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
1671.384213,3,4,88,1,7.7,2,6.5,7.5,8.530885,14,s
8269.118924,5,46,73,1,9.1,7,7.2,8.3,8.530885,29,s
315.728552,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
117.387761,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
88.712018,6,16,88,1,6.8,2,6.88237,8.009683,8,24,s
615.867056,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
13302.22501,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,m
181.71474,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
60.104641,6,34,89,1,8.8,5,7.2,8.5,9,22,l
895.618438,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
7512.520344,11,14,81,1,8.3,2,6.5,7.8,8.530885,10,s
101.41935,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
302.917248,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,m
183.498509,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
181.971035,22,54,89,1,8.3,5,6.88237,8.009683,9,22,l
12698.84594,1,12,89,1,7.9,2,6.4,7.4,8,24,s
50.340036,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
10321.7979,22,54,88,1,8.3,3,6.88237,8.009683,9,22,s
327.804521,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
133.074518,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
97.509242,11,14,86,1,8.3,5,6.5,7.8,8.530885,10,l
2018.401951,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
1788.953438,6,15,88,1,8.2,2,6.88237,8.009683,8,32,s
10669.67638,6,34,88,1,8.8,2,7.2,8.5,9,22,s
78.526843,4,35,85,1,8.1,1,6.88237,8,8.530885,30,m
258.915227,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
44.089182,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,l
15871.88028,5,46,89,1,9.1,3,7.2,8.3,8.530885,29,s
2725.499726,14,37,82,1,7.9,1,6.6,7.9,8,49,m
181.973836,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
5043.084664,11,14,80,1,8.3,2,6.5,7.8,8.530885,10,s
98.410629,11,14,86,1,8.3,5,6.5,7.8,8.530885,10,l
167.650452,12,51,89,1,7.5,2,5.8,6.6,4,10,s
65.708617,7,20,85,1,6.2,2,5.8,6.2,8,15,s
1520.772644,8,28,85,1,7.6,2,6.4,7.6,6,50,s
2134.081678,6,15,88,1,8.2,3,6.88237,8.009683,8,32,s
6268.674031,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,s
2042.809957,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
5972.846815,12,2,85,1,7.7,2,6.4,7.9,8.530885,33,s
16987.4695,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
2910.962599,18,35,71,1,8.1,2,6.88237,8.009683,8.530885,48,s
121.693225,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
7662.580318,3,36,88,3,9.2,2,6.88237,8.4,10,25,s
29.776816,11,51,50,1,7,4,6.88237,8.009683,8,21,s
3971.654055,13,47,81,1,7,2,5.8,7,8.530885,15,s
10583.26793,4,32,80,1,8.5,2,6.88237,8.3,11,70,m
7547.85033,5,46,88,1,9.1,1,7.2,8.3,8.530885,29,m
181.444269,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
2528.451051,14,37,85,1,7.6,2,6.88237,8.009683,7,32,s
145.364163,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
7849.409804,19,11,74,1,9.5,2,6.88237,8.5,12,33,s
374.746315,23,14,85,1,5.6,2,6.88237,8.009683,8.530885,11,s
9256.701952,0,58,81,1,9.1,2,7,8.8,8.530885,30,s
14894.68739,18,35,88,1,8.1,3,6.88237,8.009683,8.530885,48,s
487.029239,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
125.793174,1,23,82,1,7.9,1,6.3,7.9,6,48,l
0,10.267355,36.035092,85,1,6.6,1,6.88237,6.6,8.530885,26.742663,s
224.538141,6,34,89,1,8.8,4,7.2,8.5,9,22,m
16980.72527,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
183.355208,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
2495.583293,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
2357.766411,23,24,87,1,8.8,2,7,8,8,35,s
1066.765811,6,8,60,1,8.3,1,7,8,8.530885,25,m
122.096312,4,37,88,1,7.3,4,6.88237,8.009683,8.530885,28,l
4903.730261,20,39,80,1,8.1,2,6.8,7.9,8.530885,24,s
66.735618,21,43,88,1,5.5,2,6.88237,8.009683,5,34,s
536.01146,0,53,85,1,7.9,2,6.88237,7.2,8.530885,28,s
77.432795,4,35,85,1,8.1,1,6.88237,8,8.530885,30,l
102.435172,18,17,85,1,6.9,2,6.4,6.9,8.530885,33,s
141.100183,8,49,82,3,7,1,5.8,7.1,8.530885,25,m
8980.993028,6,34,81,1,8.8,3,7.2,8.5,9,22,s
249.517568,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
101.689881,8,53,85,1,7.5,2,6.88237,7.5,8.530885,0,s
308.761167,23,14,85,1,5.6,2,6.88237,8.009683,8.530885,11,s
194.129828,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
86.140692,21,13,85,1,6.9,2,6.88237,6.9,8.530885,10,s
75.721474,0,42,85,1,7.5,2,6.88237,7.5,7,30,s
222.998083,8,19,60,1,7.7,4,6.1,7.2,8.530885,20,l
136.173031,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
725.58531,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,m
3575.178818,6,34,89,1,8.8,5,7.2,8.5,9,22,m
96.238873,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
3000.214887,23,24,87,1,8.8,2,7,8,8,35,s
2827.803391,13,47,87,1,7,2,5.8,7,8.530885,15,s
545.828531,2,29,85,1,7,2,6.88237,8.009683,8.530885,50,s
17017.50676,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
290.922226,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
4207.407551,5,59,85,3,8.2,2,6.5,8.1,9,33,s
102.725127,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
261.430523,0,58,60,1,9.1,10,7,8.8,8.530885,30,l
77.036171,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
258.366003,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
131.5148,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
105.32906,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
181.410085,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
17284.28432,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
182.895248,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
172.025924,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
6.534126,7,10,85,3,7.5,5,6.9,7.2,9,10,l
1966.76596,11,14,87,1,8.3,2,6.5,7.8,8.530885,10,s
3621.715186,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
15.506259,12,58,50,1,7.3,9,6.88237,7.1,10,60,l
183.32044,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
188.991771,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,l
580.093704,2,59,85,1,7.8,1,6.8,7.7,8,24,s
155.500531,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
17097.57438,19,11,85,1,9.5,2,6.88237,8.5,12,33,m
5019.408322,7,15,80,1,8.2,2,6.88237,8,10,60,s
119.505948,13,47,86,1,7,2,5.8,7,8.530885,15,s
181.732826,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
488.567606,13,17,85,1,7.7,2,6.6,7.6,8,17,s
2725.499726,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,m
130.909399,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
155.964284,0,48,85,1,8.2,2,6.88237,8.009683,6,7,m
53.855284,5,14,50,1,6.3,1,5.6,6.2,8.530885,10,s
6440.143791,3,36,85,3,9.2,2,6.88237,8.4,10,25,s
3549.112876,18,6,80,1,8.30368,2,6.88237,8.009683,8.530885,26.742663,s
400.004944,18,45,74,1,7.3,1,6.88237,8.009683,10,33,l
15517.8763,20,33,85,1,8.4,2,6.7,8.2,8,33,s
13746.26102,18,35,88,1,8.1,2,6.88237,8.009683,8.530885,48,s
6046.111118,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
6451.125337,3,55,88,1,7.7,2,6.5,7.7,8,48,s
5376.171484,1,23,85,1,7.9,2,6.3,7.9,6,48,s
97.061811,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
119.714338,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
5402.629233,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
3657.19254,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
246.41042,6,15,87,3,7.8,1,6.88237,7.9,11,35,l
3642.072453,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
526.513129,21,26,86,1,8.2,2,6.88237,7.8,9,30,s
375.571047,13,17,85,1,7.7,2,6.6,7.6,8,17,s
2144.060751,22,3,81,1,7.6,2,6.4,7.3,8.530885,45,s
2577.638377,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
308.380345,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
7364.913578,18,1,88,1,7.9,2,6.6,7.9,5,33,s
123.113253,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
1514.31305,20,19,85,1,7.3,2,6.88237,7.3,8.530885,36,s
204.773181,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
3668.398589,12,29,80,3,8.6,2,6.88237,7.3,6,15,m
330.754356,10.267355,36.035092,85,1,8.1,1,6.88237,8.1,8.530885,26.742663,l
176.103802,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
3483.802296,12,29,80,3,8.6,1,6.88237,7.3,6,15,l
414.452107,2,45,85,1,7.3,2,6.4,7.3,8.530885,32,s
181.608153,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
1208.117229,16,47,81,1,8,2,6.5,8,8.530885,33,s
4093.963053,19,28,81,1,8.1,2,6.88237,8.009683,9,19,s
16968.95123,19,11,85,1,9.5,1,6.88237,8.5,12,33,l
608.296209,6,34,89,1,8.8,4,7.2,8.5,9,22,l
191.295966,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
52.305498,4,20,50,3,7,1,6.88237,7.2,11,40,l
2725.499726,4,1,85,1,7.5,2,6.88237,8.009683,5,40,s
227.169595,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,s
427.903369,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
261.577074,14,4,85,1,6.6,2,6.88237,8.009683,8.530885,60,s
2811.883581,13,22,87,1,8.3,2,7.3,8.1,9,14,s
3200.610148,23,24,85,1,8.8,2,7,8,8,35,s
10203.92426,0,58,87,1,9.1,2,7,8.8,8.530885,30,s
11184.25294,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
97.1705,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
60.582871,20,39,82,1,8.1,5,6.8,7.9,8.530885,24,l
3559.665734,12,29,80,3,8.6,1,6.88237,7.3,6,15,m
17038.09463,19,11,85,1,9.5,1,6.88237,8.5,12,33,s
6585.64514,19,19,80,1,8.3,2,6.88237,8.1,8.530885,15,s
15.426131,20,7,85,1,6.4,2,6.1,8.009683,8.530885,40,s
4.738365,16,15,50,1,5.3,1,6.88237,8.009683,7,26.742663,s
6305.18245,1,12,85,1,7.9,2,6.4,7.4,8,24,s
17028.83707,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
17352.40643,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
292.630119,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
16987.7802,19,11,85,1,9.5,1,6.88237,8.5,12,33,l
181.710068,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
104.83969,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
165.118359,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
1544.547546,16,58,85,1,9,1,6.88237,8.5,7,22,s
167.04574,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,l
579.950229,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
279.022066,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
2725.499726,9,27,85,3,7.6,1,6.88237,7.3,8.530885,10,s
134.220168,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
35.835883,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,l
2231.686138,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
9378.86458,3,36,81,3,9.2,1,6.88237,8.4,10,25,s
17045.77354,19,11,85,1,9.5,2,6.88237,8.5,12,33,s
144.176672,4,1,85,1,7.5,1,6.88237,8.009683,5,40,s
5907.511422,13,1,80,4,7.9,1,6.88237,7.9,8.530885,26.742663,s
19.678641,11,6,60,1,8,1,6.88237,8.7,10,33,m
106.868789,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
9757.578458,5,46,88,1,9.1,2,7.2,8.3,8.530885,29,s
26.99196,10.267355,36.035092,60,1,7.5,1,6.88237,7.5,8.530885,26.742663,s
2176.048376,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
409.92874,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
142.016788,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
923.609251,5,17,85,1,8.5,2,7.7,8.1,9,13,s
17641.28954,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
149.814754,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
224.018664,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,m
16.68326,2,32,85,1,6.9,1,6.4,6.7,10,44,s
326.494436,12,49,85,1,5.1,2,5.7,5.1,8.530885,23,s
2109.499972,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
195.392952,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
15729.33293,18,35,88,1,8.1,2,6.88237,8.009683,8.530885,48,s
16988.56545,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
12359.56572,22,54,87,1,8.3,2,6.88237,8.009683,9,22,s
83.660595,18,44,82,1,7.6,5,6.5,7.8,8.530885,13,s
92.801093,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
6031.510961,21,0,80,1,7.5,2,7.4,7.1,8.530885,60,s
9729.523911,19,13,88,1,7.8,2,6.88237,7.9,8.530885,35,s
56.863901,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
113.528748,18,17,85,1,6.9,2,6.4,6.9,8.530885,33,s
17.771095,11,51,50,1,7,5,6.88237,8.009683,8,21,s
8800.454014,19,11,81,1,9.5,1,6.88237,8.5,12,33,m
3539.0185,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,l
14185.14013,18,35,80,1,8.1,3,6.88237,8.009683,8.530885,48,s
7554.936361,23,24,82,1,8.8,3,7,8,8,35,s
1230.662338,20,33,89,1,8.4,2,6.7,8.2,8,33,s
107.013361,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,s
2744.074649,19,23,88,1,7.9,2,6.7,7.6,6,10,s
1041.453474,13,17,84,1,7.7,4,6.6,7.6,8,17,m
272.129371,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
290.949008,17,31,85,1,8.4,1,6.88237,8.5,8.530885,15,m
2308.324818,11,14,85,1,8.3,2,6.5,7.8,8.530885,10,s
9420.109113,20,33,81,1,8.4,2,6.7,8.2,8,33,s
249.383208,17,31,85,1,8.4,1,6.88237,8.5,8.530885,15,m
51.41343,14,42,60,1,7.8,5,6.5,7.3,8.530885,20,m
23.055193,8,5,83,1,7.9,5,6.3,7.6,6,24,m
