latitude,longitude,elevation
-3.717,126.383,0.0
-3.6,126.267,331.0
39.89304,4.27056,7.0
-4.05,39.667,6.0
24.879,118.932,23.0
23.701,117.431,21.0
22.267,114.283,0.0
31.17,-114.88,0.0
15.2266,145.742,9.0
-7.733,109.02,9.0
-2.533,140.7,168.0
-1.167,136.1,71.0
44.9316,147.6258,0.0
24.28,153.98,0.0
-9.56,159.633,0.0
-3.38,127.1,25.0
38.233,15.65,15.0
38.18,15.562,0.0
38.267,15.65,10.0
38.1,15.65,39.0
38.22694,15.56889,0.0
38.23722,15.57694,6.0
38.1,15.5,53.0
38.0775,15.49389,13.0
38.065,15.4814,12.0
37.65,15.183,30.0
37.717,15.233,0.0
37.983,15.417,0.0
38.05,15.467,22.0
37.967,15.4,0.0
37.95,15.383,0.0
37.883,15.317,0.0
38.0,15.433,0.0
37.8275,15.26917,6.0
37.733,15.2,14.0
37.617,15.167,171.0
37.564,15.161,19.0
37.529,15.113,8.0
37.5,15.1,0.0
37.28444,15.18806,5.0
37.2167,15.2167,0.0
37.067,15.3,0.0
36.867,15.133,0.0
38.217,15.233,9.0
37.983,13.7,12.0
38.167,15.65,13.0
38.217,15.633,12.0
38.25,15.717,116.0
37.967,15.667,0.0
38.0,15.7,423.0
38.317,16.4,0.0
39.367,17.133,5.0
35.913,14.502,28.0
35.9,14.515,27.0
36.03,14.218,19.0
36.025,14.296,13.0
36.071,14.259,9.0
42.092,11.792,15.0
40.733,13.95,22.0
30.55,152.117,
48.29,162.05,
48.861,-175.601,
15.833,-87.917,2.0
36.533,-6.3,24.0
-44.0248,-176.369,2.0
-37.5503,178.159,5.0
-22.993,-168.098,
6.055,121.0,13.0
43.6,39.73,8.0
40.933,24.417,6.0
35.333,25.133,49.0
42.667,18.117,208.0
43.5067,16.4385,0.0
7.593,124.076,16.0
7.171,124.161,9.0
1.122,120.794,11.0
33.367,133.283,0.0
34.89,132.08,99.0
35.05,139.833,14.0
34.067,131.733,7.0
-43.695,173.06,8.0
-38.383,142.244,0.0
33.617,135.533,172.0
34.6333,138.8833,44.0
34.8,137.183,14.0
36.2,133.33,0.0
43.0,134.0,188.0
47.986,139.532,21.0
-7.75,113.683,17.0
1.495,124.84,5.0
1.061,124.894,230.0
1.18,124.574,67.0
13.767,109.217,21.0
-9.008,-158.037,25.0
-34.4148,173.0487,8.0
35.017,138.5,0.0
-35.842,174.5,3.0
52.2316,-174.172,0.0
45.555,-123.912,0.0
56.246611,-134.647694,3.0
56.85,-154.3,9.0
-9.5013,-176.246,
-33.005,-172.985,
42.664,-128.807,
-77.85,166.767,0.0
-15.8,158.5,
-29.28,-177.8944,0.0
-37.55,178.159,0.0
-44.024,-176.368,0.0
7.1,171.366,0.0
-8.533,157.333,154.0
-21.25,-159.75,85.0
31.767,35.5,-397.0
18.466,-69.9,20.0
17.7477,-64.6984,0.0
15.256,-68.246,
18.42825,-72.75294,4.0
15.733,-88.233,0.0
-8.489,-125.006,
-43.9458,-176.56,0.0
16.034,-107.001,
19.286,155.766,
32.246,-120.698,
51.726762,157.988892,84.0
-33.6359,-78.83108,7.0
-37.7944,174.88,7.0
-37.128,175.521,0.0
48.101,-122.758,0.0
54.133,-165.778,0.0
61.133301,-146.316696,0.0
18.017,120.483,0.0
-36.55,-72.933,14.0
-33.617,-71.604,85.0
-34.383,-72.0,0.0
-35.817,-72.583,50.0
-35.844,-72.635,0.0
-33.95,-71.883,0.0
-34.9,-72.183,0.0
-34.933,-72.183,0.0
49.233,-124.814,4.0
54.01,-132.149,12.0
4.129,96.129,6.0
0.565796,97.820721,0.0
-0.5326,98.4977,0.0
26.145,127.767,87.0
6.031,80.231,7.0
6.123,81.122,13.0
-15.633,167.183,16.0
-12.392,130.63,19.0
-15.95,-173.78,16.0
-13.8,-171.883,22.0
-13.817,-171.917,50.0
38.66,-27.2333,56.0
-21.208,-159.775,8.0
26.167,90.633,35.0
22.5,88.333,12.0
23.71,90.408,21.0
-6.706,108.557,12.0
0.95,97.42,0.0
-5.4271,102.377289,0.0
-13.961,110.004,
-2.183,99.633,41.0
-2.7,100.0,0.0
-3.08,100.2864,8.0
-2.75,100.0,5.0
-7.6924,108.65054,10.0
-7.70011,108.6564,13.0
-7.70012,108.65661,11.0
-7.70371,108.65651,9.0
-7.70383,108.65677,8.0
-7.70391,108.65703,7.0
-7.70396,108.65702,7.0
-7.7015,108.65661,12.0
-7.6989,108.65554,14.0
-7.69856,108.65586,10.0
-7.69287,108.6517,10.0
-7.69271,108.65178,10.0
-7.69243,108.65195,10.0
-7.69209,108.65211,8.0
-7.69204,108.65215,8.0
-7.68613,108.63411,9.0
-7.68532,108.63449,7.0
-7.68496,108.63476,6.0
-7.6843,108.63496,8.0
-7.70709,108.65236,20.0
-7.70227,108.65826,0.0
-7.70701,108.66362,11.0
-7.67612,108.70329,12.0
-7.6762,108.70409,9.0
-7.67514,108.70421,7.0
-7.67462,108.70433,6.0
-7.67423,108.7044,11.0
-7.67392,108.70444,16.0
-7.67364,108.70449,21.0
-7.68192,108.67688,8.0
-7.68006,108.67581,7.0
-7.69267,108.66273,0.0
-7.69652,108.65971,16.0
-7.69599,108.76251,10.0
-7.69568,108.76251,13.0
-7.69118,108.75621,17.0
-7.69212,108.75314,11.0
-7.69107,108.75455,15.0
-7.74166,108.99664,0.0
-7.75033,109.01564,9.0
-7.74855,109.01971,0.0
-7.71445,109.03283,8.0
-7.68948,109.08001,8.0
-7.6871,109.07911,9.0
-7.68589,109.14365,18.0
-7.69722,109.25789,10.0
-7.6968,109.25801,10.0
-7.69525,109.25816,9.0
-7.74507,108.88274,17.0
-7.74496,108.8814,0.0
-7.74495,108.8813,0.0
-7.74455,108.88067,0.0
-7.7426,108.87707,11.0
-7.71503,109.36961,10.0
-7.758,109.46678,14.0
-7.80466,109.71989,8.0
-7.7754,109.58221,7.0
-7.77492,109.58233,6.0
-7.7747,109.58234,11.0
-7.76811,109.43613,9.0
-7.76671,109.43837,3.0
-7.84125,109.86759,0.0
-7.87941,109.98344,6.0
-7.87909,109.9836,6.0
-7.95166,110.15297,0.0
-7.68271,108.61284,9.0
-7.68151,108.61296,8.0
-7.6832,108.62401,6.0
-7.6826,108.61287,10.0
-7.68002,108.61268,11.0
-7.68253,108.60377,8.0
-7.68267,108.60457,10.0
-7.68155,108.60403,6.0
-7.68017,108.59952,6.0
-7.68025,108.60015,7.0
-7.67673,108.59217,14.0
-7.69052,108.5355,10.0
-7.69183,108.53535,9.0
-7.69848,108.5164,7.0
-7.70177,108.5116,6.0
-7.71097,108.50163,11.0
-7.74748,108.4954,10.0
-7.74768,108.49652,8.0
-7.7486,108.49807,16.0
-7.81648,108.40668,14.0
-7.8022,108.47643,12.0
-7.8028,108.47497,11.0
-7.80468,108.47652,7.0
-7.79392,108.48392,10.0
-7.79478,108.48563,11.0
-7.79512,108.48518,7.0
-7.81297,108.33227,8.0
-7.81357,108.33227,10.0
-7.8137,108.33238,11.0
-7.81412,108.33237,9.0
-7.81168,108.31642,14.0
-7.74818,108.01393,15.0
-7.74433,108.00872,13.0
-7.66885,107.69598,0.0
-7.66398,107.6893,8.0
-7.66315,107.6884,9.0
-7.6635,107.68922,7.0
-7.59997,107.63625,9.0
-7.75646,109.4711,11.0
-7.75682,109.47054,10.0
-7.7577,109.47034,7.0
-7.75633,109.47111,11.0
-7.72356,109.39491,16.0
-7.72368,109.39465,11.0
-7.72431,109.3941,11.0
-7.69597,109.26426,11.0
-7.68749,109.14144,11.0
-7.68782,109.14268,8.0
-7.68655,109.14356,12.0
-7.68594,109.14359,18.0
-8.12831,110.54893,16.0
-8.1285,110.54839,14.0
-8.13353,110.5548,9.0
-8.14516,110.59904,6.0
-8.14676,110.60732,0.0
-8.13787,110.57689,10.0
-8.00531,110.26632,0.0
-8.0006,110.25356,10.0
-8.1902,110.79937,10.0
-8.226,111.07466,0.0
-8.22493,111.07457,27.0
-8.26222,111.80349,16.0
-8.31625,112.14462,0.0
-8.43199,112.68455,6.0
-8.40351,157.33587,9.0
-8.40483,157.33736,12.0
-8.42366,157.31234,6.0
-8.42434,157.31305,17.0
-8.42588,157.31427,12.0
-8.43764,157.30758,12.0
-8.44961,157.39892,7.0
-8.44993,157.39937,17.0
-8.47434,157.27507,7.0
-8.49934,157.26209,10.0
-8.33035,157.27049,3.0
-8.33019,157.27009,0.0
-8.32999,157.27033,10.0
-8.30805,157.16506,5.0
-8.22009,157.027,0.0
-8.23217,157.01779,5.0
-8.23051,157.01946,4.0
-8.11479,157.0466,5.0
-8.1003,157.00863,0.0
-8.06155,156.96846,19.0
-8.02028,156.94507,18.0
-7.94278,156.94785,16.0
-7.91213,156.96145,13.0
-8.11264,156.90568,0.0
-8.09724,156.862,12.0
-8.09427,156.86127,9.0
-8.09434,156.86169,9.0
-8.09788,156.86418,7.0
-8.09914,156.86476,20.0
-8.10166,156.86682,11.0
-8.10212,156.86597,9.0
-8.10038,156.86516,21.0
-8.06735,156.80999,11.0
-8.05371,156.80667,10.0
-8.04271,156.77579,17.0
-8.04279,156.77627,24.0
-8.04136,156.77642,10.0
-8.04167,156.77577,10.0
-8.09484,156.78568,14.0
-8.09449,156.78592,21.0
-8.09433,156.7858,21.0
-8.09379,156.7846,17.0
-8.08882,156.78313,16.0
-8.08816,156.78361,21.0
-8.0914,156.78555,25.0
-8.09551,156.78719,14.0
-8.09541,156.78796,15.0
-8.09524,156.78776,20.0
-8.09509,156.7888,8.0
-8.09497,156.78851,16.0
-8.10849,156.81491,11.0
-8.10861,156.8159,16.0
-8.10937,156.81677,7.0
-8.10878,156.81708,13.0
-8.10778,156.81739,23.0
-8.10892,156.81791,20.0
-8.10806,156.82047,9.0
-8.10788,156.82006,18.0
-8.10535,156.82292,18.0
-8.10449,156.82221,13.0
-8.09217,156.83927,0.0
-8.1097,156.84099,7.0
-8.10937,156.84087,16.0
-8.10922,156.84228,16.0
-8.10907,156.8422,16.0
-8.10761,156.84499,18.0
-8.10672,156.84569,20.0
-8.10618,156.84614,15.0
-8.104,156.84415,12.0
-8.24611,156.53594,18.0
-8.24614,156.53593,18.0
-8.24619,156.53587,18.0
-8.24621,156.53588,18.0
-8.24452,156.53856,8.0
-8.24472,156.53831,12.0
-8.24493,156.53777,20.0
-8.24454,156.53735,6.0
-8.24497,156.53766,20.0
-8.24532,156.53747,27.0
-8.24489,156.53671,10.0
-8.24513,156.53678,10.0
-8.24584,156.53697,25.0
-8.24534,156.53625,11.0
-8.24594,156.53583,12.0
-8.25074,156.53333,16.0
-8.26716,156.52929,18.0
-8.26696,156.52925,22.0
-8.26707,156.52943,23.0
-8.27349,156.53148,13.0
-8.27384,156.53107,11.0
-8.27364,156.5308,10.0
-8.28944,156.53432,22.0
-8.28725,156.53291,18.0
-8.28622,156.53326,20.0
-8.2603,156.54432,0.0
-8.25593,156.54368,12.0
-8.17148,156.57829,14.0
-8.17167,156.57854,13.0
-8.17218,156.57874,10.0
-8.15597,156.5712,8.0
-8.15627,156.57119,0.0
-8.12721,156.56125,15.0
-8.09706,156.53756,9.0
-8.04161,156.53636,26.0
-7.94681,156.51498,7.0
-7.93943,156.53558,10.0
-7.94515,156.55278,8.0
-7.97498,156.5711,0.0
-8.0274,156.58557,0.0
-8.06058,156.59763,0.0
-8.09347,156.60293,0.0
-7.89733,156.65465,13.0
-7.8586,156.59476,18.0
-7.8021,156.60745,27.0
-7.73091,156.5365,9.0
-7.73092,156.53656,9.0
-7.73024,156.53772,16.0
-7.70286,156.53659,10.0
-7.7026,156.53714,17.0
-7.60462,156.51832,11.0
-7.60507,156.51927,10.0
-7.85518,156.71432,11.0
-7.94836,156.71572,18.0
-6.7122,156.39886,8.0
-6.73518,156.42536,7.0
-6.71519,156.39757,0.0
-6.71473,156.39859,0.0
-6.7101,156.39849,6.0
-7.03843,156.76537,30.0
-7.03827,156.76618,32.0
-7.03789,156.76451,23.0
-7.03769,156.76484,28.0
-7.0376,156.76506,31.0
-7.03773,156.76518,24.0
-7.03732,156.76531,36.0
-7.03715,156.76557,36.0
-7.03762,156.76443,25.0
-7.03621,156.76245,18.0
-7.03607,156.76262,18.0
-7.03582,156.76275,20.0
-7.0356,156.76308,23.0
-7.03177,156.75974,22.0
-7.03147,156.75986,31.0
-7.03047,156.76022,22.0
-7.03026,156.7588,20.0
-7.03026,156.75909,35.0
-7.02891,156.75827,23.0
-7.0291,156.7594,39.0
-7.02486,156.75684,30.0
-7.02357,156.758,17.0
-6.95551,156.69242,8.0
-6.95518,156.69297,10.0
-6.95503,156.69324,15.0
-6.95494,156.69336,15.0
-6.95455,156.69371,18.0
-6.84835,156.56144,16.0
-6.84823,156.56155,21.0
-6.84824,156.56166,21.0
-6.8909,156.63657,15.0
-6.89013,156.63721,30.0
-7.10968,156.818,14.0
-7.10958,156.81788,22.0
-7.11034,156.82147,21.0
-7.1102,156.8215,21.0
-7.19669,156.90525,14.0
-7.19661,156.90536,14.0
-7.29418,157.08811,15.0
-7.29603,157.09022,20.0
-13.69644,-76.21698,12.0
-13.69635,-76.21433,13.0
-13.69896,-76.21603,16.0
-13.69944,-76.21439,11.0
-14.14981,-76.24852,10.0
-14.15024,-76.25195,12.0
-14.17219,-76.19993,9.0
-14.17047,-76.19981,11.0
-14.21858,-76.15536,16.0
-14.21696,-76.15826,14.0
-14.14939,-76.22928,8.0
-14.14525,-76.2338,8.0
-14.05957,-76.26131,15.0
-14.05944,-76.26103,13.0
-13.90843,-76.28229,15.0
-13.90781,-76.28319,11.0
-13.89207,-76.3081,10.0
-13.89138,-76.31075,6.0
-13.89026,-76.31268,14.0
-13.89004,-76.31255,17.0
-13.87649,-76.32054,13.0
-13.87776,-76.32271,24.0
-13.88555,-76.32289,10.0
-13.89406,-76.31486,12.0
-13.89598,-76.31563,9.0
-13.8961,-76.31585,10.0
-13.89751,-76.31154,8.0
-13.80349,-76.29115,0.0
-13.82918,-76.30449,0.0
-13.85088,-76.31255,9.0
-13.86995,-76.26173,9.0
-13.94372,-76.27707,35.0
-13.84501,-76.25213,8.0
-13.84453,-76.25173,8.0
-13.84551,-76.25304,11.0
-13.84539,-76.25303,7.0
-13.83862,-76.25793,16.0
-13.83891,-76.25614,12.0
-13.83221,-76.24908,0.0
-13.83271,-76.24818,8.0
-13.83271,-76.24803,8.0
-13.83291,-76.24801,8.0
-13.7967,-76.24309,10.0
-13.75518,-76.23002,11.0
-13.74549,-76.22738,11.0
-13.74557,-76.22709,10.0
-13.72981,-76.22265,10.0
-13.72989,-76.22233,15.0
-13.72995,-76.22219,15.0
-13.71,-76.21862,15.0
-13.54331,-76.18658,0.0
-13.46933,-76.18911,7.0
-13.43379,-76.18864,21.0
-13.43367,-76.18836,16.0
-13.33603,-76.23595,15.0
-13.33554,-76.23533,17.0
-13.14159,-76.39141,22.0
-13.02709,-76.48229,13.0
-13.02731,-76.48176,16.0
-12.83264,-76.5391,0.0
-12.83223,-76.53883,0.0
-12.77453,-76.60939,0.0
-12.68349,-76.65625,16.0
-12.53603,-76.75317,18.0
-12.53529,-76.75285,13.0
-12.31045,-76.8433,13.0
-12.23104,-76.97479,0.0
-12.06913,-77.16673,0.0
-14.27504,-170.6943,12.0
-14.2752,-170.69408,20.0
-14.27527,-170.69397,18.0
-14.27476,-170.69344,0.0
-14.275,-170.69355,11.0
-14.27539,-170.69358,15.0
-14.2751,-170.6951,19.0
-14.27464,-170.69691,28.0
-14.27665,-170.69181,16.0
-14.27457,-170.69835,19.0
-14.27446,-170.69895,23.0
-14.27454,-170.69877,23.0
-14.2741,-170.69946,19.0
-14.27411,-170.6999,20.0
-14.27448,-170.69983,30.0
-14.27379,-170.70124,25.0
-14.27388,-170.70129,26.0
-14.27359,-170.70178,23.0
-14.27381,-170.70182,26.0
-14.27309,-170.70209,17.0
-14.27417,-170.70233,28.0
-14.2732,-170.70368,18.0
-14.2735,-170.70418,17.0
-14.27376,-170.70425,17.0
-14.27453,-170.70412,20.0
-14.27187,-170.69987,16.0
-14.27134,-170.70013,17.0
-14.27143,-170.70149,18.0
-14.2709,-170.70164,21.0
-14.27125,-170.70275,22.0
-14.27191,-170.70288,18.0
-14.27022,-170.69969,27.0
-14.27178,-170.66428,17.0
-14.27106,-170.69309,17.0
-14.27092,-170.69332,18.0
-14.27085,-170.6932,18.0
-14.27151,-170.69135,17.0
-14.27136,-170.69115,17.0
-14.27114,-170.69091,19.0
-14.2711,-170.69076,19.0
-14.27125,-170.69007,16.0
-14.26754,-170.67819,17.0
-14.28775,-170.66275,31.0
-14.28759,-170.65287,18.0
-14.28076,-170.63186,27.0
-14.27166,-170.62253,45.0
-14.26789,-170.61413,19.0
-14.2683,-170.61541,17.0
-14.26721,-170.61412,23.0
-14.27417,-170.60434,13.0
-14.27401,-170.60401,15.0
-14.27342,-170.58393,17.0
-14.25197,-170.58193,5.0
-14.25625,-170.56382,22.0
-14.2561,-170.5639,22.0
-14.25582,-170.56419,19.0
-14.25388,-170.56463,25.0
-14.2538,-170.56548,12.0
-14.25279,-170.56502,26.0
-14.25954,-170.56236,4.0
-14.27125,-170.57093,13.0
-14.25692,-170.59771,23.0
-14.25914,-170.606,27.0
-14.25386,-170.6309,0.0
-14.2535,-170.63095,1.0
-14.25341,-170.63105,33.0
-14.25585,-170.63209,27.0
-14.25766,-170.62994,31.0
-14.25748,-170.63047,37.0
-14.29898,-170.80995,3.0
-14.30435,-170.81566,7.0
-14.30445,-170.81493,17.0
-14.30434,-170.81541,15.0
-14.30748,-170.82658,15.0
-14.31646,-170.83358,37.0
-14.28445,-170.71971,32.0
-14.28552,-170.72045,17.0
-14.28714,-170.72157,21.0
-14.28768,-170.72544,17.0
-14.25311,-170.65851,31.0
-14.26974,-170.61082,22.0
-14.27412,-170.60446,13.0
-14.28631,-170.56045,26.0
-14.28805,-170.55589,20.0
-14.26045,-170.58514,16.0
-14.26212,-170.58926,13.0
-14.30599,-170.69312,27.0
-14.30157,-170.6892,21.0
-14.29858,-170.68415,19.0
-14.29722,-170.67785,0.0
-14.29133,-170.68416,20.0
-14.25863,-170.65342,17.0
-14.25881,-170.65349,22.0
-14.25893,-170.6536,22.0
-14.25917,-170.65293,20.0
-14.25946,-170.65305,21.0
-14.25927,-170.65263,20.0
-14.25996,-170.65276,22.0
-14.25944,-170.65226,20.0
-14.26028,-170.65243,22.0
-14.25778,-170.6539,31.0
-14.25758,-170.65398,33.0
-14.25733,-170.65397,29.0
-14.25992,-170.65151,21.0
-14.25322,-170.65863,30.0
-14.24429,-170.67203,28.0
-14.2481,-170.67584,21.0
-14.24693,-170.67587,19.0
-14.25152,-170.67457,20.0
-14.29227,-170.7593,18.0
-14.29222,-170.7595,0.0
-14.29219,-170.75977,0.0
-14.29219,-170.76008,21.0
-14.29214,-170.76034,25.0
-14.29203,-170.76058,24.0
-14.29198,-170.76069,24.0
-14.29183,-170.76091,28.0
-14.2916,-170.76111,22.0
-14.29148,-170.76124,21.0
-14.29133,-170.76139,24.0
-14.29124,-170.76154,30.0
-14.29105,-170.76159,30.0
-14.29105,-170.76179,30.0
-14.27608,-170.69218,14.0
-14.299,-170.81032,3.0
-14.2983,-170.80908,31.0
-14.30733,-170.82634,5.0
-14.31451,-170.83356,0.0
-14.31467,-170.8329,29.0
-14.32449,-170.8296,69.0
-14.32465,-170.82974,61.0
-14.32496,-170.83,15.0
-14.32523,-170.83066,14.0
-14.32557,-170.83101,9.0
-14.32637,-170.83057,0.0
-14.32876,-170.82616,15.0
-14.33041,-170.8197,30.0
-14.329,-170.81517,5.0
-14.32538,-170.81199,27.0
-14.32874,-170.80626,24.0
-14.32872,-170.80667,23.0
-14.33133,-170.80021,27.0
-14.32939,-170.79586,22.0
-14.33281,-170.79134,25.0
-14.33614,-170.78297,17.0
-14.35844,-170.7781,27.0
-14.35519,-170.73391,13.0
-14.33525,-170.78687,18.0
-14.33545,-170.78695,17.0
-14.33573,-170.78698,17.0
-14.33618,-170.78725,17.0
-14.3364,-170.78927,36.0
-14.36522,-170.75987,30.0
-14.27991,-170.63631,28.0
-14.2672,-170.6151,22.0
-14.2676,-170.61492,17.0
-14.26793,-170.61487,16.0
-14.26817,-170.61484,17.0
-14.25165,-170.58109,0.0
-14.25334,-170.56648,6.0
-14.25331,-170.56624,13.0
-14.25328,-170.56599,13.0
-14.25326,-170.56578,16.0
-14.25312,-170.56564,24.0
-14.25292,-170.56501,30.0
-14.25283,-170.56442,0.0
-14.25605,-170.56389,22.0
-14.27287,-170.5831,18.0
-14.16863,-169.6332,0.0
-14.16764,-169.63387,16.0
-14.16676,-169.63644,11.0
-14.16685,-169.63533,16.0
-14.16724,-169.63447,12.0
-14.16885,-169.63129,11.0
-14.16865,-169.6308,23.0
-14.16581,-169.62394,27.0
-14.16687,-169.62526,20.0
-14.1676,-169.62875,12.0
-14.17305,-169.62706,0.0
-14.17723,-169.62494,0.0
-14.1758,-169.62495,0.0
-14.18057,-169.62153,23.0
-14.17193,-169.64667,0.0
-14.18476,-169.66937,13.0
-14.16628,-169.68077,14.0
-14.16306,-169.68165,0.0
-14.16842,-169.68022,10.0
-14.16993,-169.67908,14.0
-14.17155,-169.67851,16.0
-14.17201,-169.67776,16.0
-13.85935,-172.10648,2.0
-13.85925,-172.10639,1.0
-13.85879,-172.10614,6.0
-13.85862,-172.10523,0.0
-13.85701,-172.1045,13.0
-13.85659,-172.10375,0.0
-13.85334,-172.11668,16.0
-13.84333,-172.10675,4.0
-13.91292,-172.01411,6.0
-14.03045,-171.61672,19.0
-14.0328,-171.61535,11.0
-14.04048,-171.53178,2.0
-14.03954,-171.5249,9.0
-14.04162,-171.51003,10.0
-14.04116,-171.51019,14.0
-14.04101,-171.51013,12.0
-14.03912,-171.4932,15.0
-14.039,-171.49313,23.0
-14.02755,-171.4324,7.0
-14.00808,-171.78971,3.0
-14.00881,-171.79052,0.0
-14.00775,-171.79144,3.0
-14.00861,-171.79064,0.0
-14.00778,-171.79064,4.0
-13.80463,-171.81597,9.0
-13.79492,-171.8346,0.0
-13.798,-171.88018,12.0
-13.80088,-171.91077,7.0
-13.8292,-171.99398,5.0
-13.85107,-172.05692,0.0
-13.86591,-172.07313,0.0
-13.86617,-172.0718,5.0
-13.86665,-172.07133,11.0
-13.86656,-172.07139,11.0
-13.86658,-172.0707,14.0
-13.86895,-172.07168,8.0
-13.86908,-172.07125,16.0
-13.8716,-172.07086,9.0
-13.87187,-172.07184,3.0
-13.87773,-172.06802,26.0
-13.87674,-172.06892,18.0
-13.87639,-172.0683,2.0
-13.89262,-172.06503,14.0
-13.90748,-172.03758,2.0
-13.90889,-172.02914,4.0
-13.88213,-171.62648,15.0
-13.97611,-171.46762,12.0
-13.97683,-171.46768,13.0
-13.9764,-171.4692,27.0
-13.95123,-171.51635,16.0
-13.93399,-171.53246,0.0
-13.94115,-171.54035,17.0
-13.94102,-171.53998,12.0
-13.94194,-171.54193,18.0
-13.94184,-171.50933,27.0
-13.93148,-171.55963,0.0
-13.91173,-171.55525,8.0
-13.91062,-171.56187,11.0
-13.99552,-171.42804,0.0
-14.00313,-171.42647,10.0
-14.00308,-171.42607,11.0
-14.00324,-171.42497,3.0
-14.00321,-171.4248,1.0
-14.00333,-171.42498,3.0
-14.01279,-171.42586,10.0
-14.01259,-171.425,8.0
-14.01255,-171.42478,3.0
-14.01282,-171.42454,1.0
-14.02059,-171.42859,14.0
-14.02081,-171.42773,9.0
-14.02105,-171.42718,8.0
-14.02172,-171.42592,8.0
-14.02116,-171.42683,9.0
-14.04832,-171.43774,6.0
-14.04587,-171.4409,5.0
-14.04721,-171.44049,4.0
-14.04385,-171.44869,14.0
-14.0457,-171.44876,0.0
-14.04249,-171.47359,20.0
-14.04371,-171.54367,0.0
-14.04363,-171.57237,10.0
-14.04008,-171.60141,9.0
-14.041,-171.60178,18.0
-14.03453,-171.61271,10.0
-14.0349,-171.61285,9.0
-14.03387,-171.60954,6.0
-14.02756,-171.69458,11.0
-14.02858,-171.6945,5.0
-14.01171,-171.77967,10.0
-14.01214,-171.77997,9.0
-14.01277,-171.77966,11.0
-14.03619,-171.63224,10.0
-14.03695,-171.63179,10.0
-14.03749,-171.63168,6.0
-14.03861,-171.63166,0.0
-14.0395,-171.65886,17.0
-14.04018,-171.65897,9.0
-14.04062,-171.65904,3.0
-14.03287,-171.70505,9.0
-14.03296,-171.70481,9.0
-14.03318,-171.70403,8.0
-14.03421,-171.70532,0.0
-14.00759,-171.79153,4.0
-14.00737,-171.81878,9.0
-14.00653,-171.81869,9.0
-14.00633,-171.81866,9.0
-13.98948,-171.86448,0.0
-13.99201,-171.87662,7.0
-13.99379,-171.87604,0.0
-14.00398,-171.91326,11.0
-14.00434,-171.91343,0.0
-13.97109,-171.9506,29.0
-13.94559,-171.96271,10.0
-13.93823,-171.96946,12.0
-13.94295,-171.979,6.0
-13.9425,-171.97867,0.0
-14.02781,-171.69316,8.0
-14.02698,-171.69336,11.0
-14.02679,-171.69343,19.0
-14.0434,-171.55608,14.0
-14.04113,-171.51701,5.0
-14.04154,-171.49979,1.0
-14.04616,-171.44698,0.0
-14.02481,-171.42479,0.0
-14.02277,-171.42769,10.0
-14.02326,-171.42733,10.0
-13.87877,-171.62897,17.0
-13.87849,-171.62942,16.0
-13.86339,-171.69064,10.0
-13.85381,-171.71473,13.0
-13.84187,-171.73387,10.0
-13.74502,-172.21795,0.0
-13.75641,-172.30649,1.0
-13.76056,-172.32246,3.0
-13.77365,-172.36792,13.0
-13.77399,-172.36814,9.0
-13.77398,-172.36866,14.0
-13.77796,-172.3872,7.0
-13.78681,-172.47557,10.0
-13.78672,-172.47566,17.0
-13.78623,-172.4752,14.0
-13.78646,-172.47456,12.0
-13.78647,-172.47412,12.0
-13.78703,-172.47591,15.0
-13.8007,-172.52367,6.0
-13.79486,-172.5115,9.0
-13.79428,-172.51105,15.0
-13.79577,-172.51042,11.0
-13.71709,-172.59571,5.0
-13.59485,-172.72349,11.0
-13.5681,-172.75191,0.0
-13.52779,-172.79304,8.0
-13.50763,-172.79435,14.0
-13.51561,-172.69199,9.0
-13.5071,-172.66548,13.0
-13.51886,-172.63791,6.0
-13.46989,-172.44829,16.0
-13.45102,-172.40489,19.0
-13.44254,-172.34644,14.0
-13.59091,-172.20884,0.0
-13.64651,-172.18862,0.0
-21.13978,-175.04051,7.0
-18.61596,-173.91553,0.0
-15.84755,-173.754,50.0
-15.83905,-173.75204,19.0
-15.84932,-173.7398,42.0
-15.97337,-173.77456,15.0
-15.97275,-173.77491,10.0
-15.97246,-173.77569,15.0
-15.97223,-173.7763,14.0
-15.97144,-173.77644,15.0
-15.97009,-173.77706,14.0
-15.96962,-173.77766,13.0
-15.96582,-173.76772,11.0
-15.96481,-173.76901,11.0
-15.96448,-173.76999,14.0
-15.96378,-173.77095,12.0
-15.9619,-173.77409,0.0
-15.95636,-173.75901,6.0
-15.95646,-173.75903,11.0
-15.95493,-173.75987,10.0
-15.9539,-173.76068,17.0
-15.95068,-173.76457,12.0
-15.93326,-173.75074,23.0
-15.93319,-173.75112,23.0
-15.93331,-173.7513,25.0
-15.93154,-173.75533,19.0
-15.94444,-173.7659,3.0
-15.9458,-173.76546,6.0
-15.94601,-173.76508,8.0
-15.94606,-173.76474,11.0
-15.9467,-173.78257,10.0
-15.94715,-173.78211,8.0
-15.94914,-173.79433,7.0
-15.94923,-173.79428,7.0
-15.95033,-173.79396,7.0
-15.95081,-173.79348,7.0
-15.95165,-173.79319,12.0
-15.95307,-173.79217,15.0
-15.95342,-173.79155,20.0
-15.95317,-173.7982,10.0
-15.95353,-173.79789,10.0
-15.95421,-173.79743,12.0
-15.95568,-173.79687,18.0
-15.94905,-173.79905,9.0
-15.94976,-173.79891,6.0
-15.9797,-173.78614,17.0
-15.9727,-173.79648,23.0
