area,causeCode,country,damageAmountOrder,damageAmountOrderTotal,damageMillionsDollars,damageMillionsDollarsTotal,day,deaths,deathsAmountOrder,deathsAmountOrderTotal,deathsTotal,earthquakeEventId,eqDepth,eqMagnitude,eventValidity,hour,housesDamaged,housesDamagedAmountOrder,housesDamagedAmountOrderTotal,housesDamagedTotal,housesDestroyed,housesDestroyedAmountOrder,housesDestroyedAmountOrderTotal,housesDestroyedTotal,id,injuries,injuriesAmountOrder,injuriesAmountOrderTotal,injuriesTotal,latitude,locationName,longitude,maxWaterHeight,minute,missing,missingAmountOrder,missingAmountOrderTotal,missingTotal,month,numDeposits,numRunups,oceanicTsunami,publish,regionCode,second,tsIntensity,tsMtAbe,tsMtIi,volcanoEventId,warningStatusId,year
,1,JAPAN,,1,,,21,,,,,6465,10,6.9,4,6,,,,,,,,,2145,,,,,41.346,N. HONSHU ISLAND,139.099,1,25,,,,,6,0,27,TRUE,TRUE,85,27.3,,,,,,1983
,1,GREECE,,1,,,6,,,,,4985,2,7,2,15,,,,,,,,,2146,,,,,40.142,NORTH AEGEAN SEA,24.766,,43,,,,,8,0,1,TRUE,TRUE,50,51.2,2,,,,,1983
,1,RUSSIA,,,,,17,,,,,6549,63,7.1,4,10,,,,,,,,,2147,,,,,55.867,"KAMCHATKA BAY, RUSSIA",161.287,0.1,55,,,,,8,0,1,TRUE,TRUE,86,54.1,,,-3.3,,,1983
,1,PHILIPPINES,,2,,,17,,,1,16,4987,29,6.6,3,12,,,,,,,3,,2148,,,1,47,18.231,LUZON ISLAND,120.86,,17,,,,,8,0,2,TRUE,TRUE,84,56,,,,,,1983
,1,CHILE,,2,,1,4,,,1,5,4991,15,7.7,4,18,,,,,,,1,40,2149,,,1,12,-26.535,NORTHERN CHILE,-70.563,0.2,52,,,,,10,0,1,TRUE,TRUE,89,13.3,0.2,,-2.3,,,1983
,1,UK TERRITORY,1,1,,,30,,,,,5007,10,7.7,4,17,,,,,,,,,2150,,,,,-6.852,CHAGOS ARCHIPELAGO REGION,72.11,1.5,46,,,,,11,0,3,TRUE,TRUE,60,0.6,,,-1.3,,,1983
,1,INDONESIA,,1,,0.5,8,,,1,2,5019,33,6.8,1,15,,,3,685,,,,,2151,,,2,89,-2.823,SULAWESI,118.806,,24,,,,,1,0,0,TRUE,TRUE,83,13.5,,,,,,1984
,3,GREECE,,1,,,11,,,,,6817,20,5.6,4,8,,,,,,,,,2152,,,,,38.308,"CORINTHOS GULF, GREECE",22.11,,2,,,,,2,0,1,TRUE,TRUE,50,52.1,3,,,,,1984
,1,RUSSIA,,,,,24,,,,,6466,44,7.2,4,9,,,,,,,,,2153,,,,,44.117,S. KURIL ISLANDS,148.192,0.2,44,,,,,3,0,3,TRUE,TRUE,86,2.6,-2,,-2.3,,,1984
,1,JAPAN,,,,,13,,,,,6652,41,5.5,4,2,,,,,,,,,2154,,,,,31.448,"TORI SHIMA, OKINAWA",140.036,0.5,29,,,,,6,0,9,TRUE,TRUE,85,25.3,,,0.6,7538,,1984
,1,JAPAN,,,,,6,,,,,5041,46,7,4,19,,,,,,,,,2155,,,1,9,32.386,"KYUSHU, JAPAN",131.945,0.2,6,,,,,8,0,6,TRUE,TRUE,85,38.3,,,-2.3,,,1984
,1,JAPAN,,,,,18,,,,,6467,48,6.9,4,17,,,,,,,,,2156,,,,,34.006,HONSHU ISLAND,141.5,0.13,2,,,,,9,0,12,TRUE,TRUE,85,44.3,,,-3.3,,,1984
,1,RUSSIA,,,,,28,,,,,6330,33,6.8,4,10,,,,,,,,,2157,,,,,56.194,KAMCHATKA,163.46,0.2,37,,,,,12,0,2,TRUE,TRUE,86,53.7,,,-2.3,,,1984
,1,CHILE,,4,,1500,3,,,3,180,5056,33,8,4,22,,,,,,,4,,2158,,,4,2575,-33.132,CENTRAL CHILE,-71.708,3.5,47,,,,,3,0,64,TRUE,TRUE,89,9.5,,,1.6,,,1985
,1,GUADELOUPE (FRENCH TERRITORY),,2,,,16,,,,,5059,13,6.4,4,14,,,,,,,,,2159,,,1,6,17.013,GUADELOUPE,-62.448,0.12,54,,,,,3,0,1,TRUE,TRUE,74,0.7,,,-3.3,,,1985
,1,INDONESIA,,,,,13,,,,,5063,99,6.2,2,1,,,,,,,,,2160,,,,,-9.245,BALI ISLAND,114.185,2,6,,,,,4,0,1,TRUE,TRUE,60,0.1,,,,,,1985
,3,PAPUA NEW GUINEA,,2,,1,3,,,,,5069,46,7.3,4,4,,,,,,,1,,2161,,,,,-4.439,NEW IRELAND,152.828,1.3,36,,,,,7,0,2,TRUE,TRUE,82,51.7,,,0.4,,,1985
,1,MEXICO,1,4,,4000,19,,,4,9500,5076,28,8,4,13,,,,,,,4,,2162,,,4,30000,18.19,MEXICO,-102.533,3,17,,,,,9,1,20,TRUE,TRUE,88,47.3,,,1.6,,,1985
,1,MEXICO,,,,,21,,,,,5078,31,7.6,4,1,,,,,,,,,2163,,,,,17.802,MEXICO,-101.647,1.2,37,,,,,9,0,3,TRUE,TRUE,88,13.4,,,0.3,,,1985
AK,1,USA,,2,,,7,,,,,5095,31,8,4,22,,,2,,,,,,2164,,,,,51.52,"ANDREANOF ISLANDS, AK",-174.776,0.9,47,,,,,5,0,66,TRUE,TRUE,87,10.8,,,-0.1,,,1986
AK,1,USA,,,,,17,,,,,6468,15,6.4,1,16,,,,,,,,,2165,,,,,52.327,"ANDREANOF ISLANDS, AK",-174.504,,20,,,,,5,0,0,TRUE,TRUE,87,22.2,,,,,,1986
,1,NEW ZEALAND,,,,,20,,,,,5115,29,7.8,4,6,,,,,,,,,2166,,,,,-28.117,KERMADEC ISLANDS,-176.367,0.22,46,,,,,10,0,8,TRUE,TRUE,81,9.9,,,-2.18,,,1986
,1,JAPAN,,,,,6,,,,,6631,48,6.7,4,13,,,,,,,,,2167,,,,,36.988,E. HONSHU ISLAND,141.689,0.1,16,,,,,2,0,3,TRUE,TRUE,85,17.8,,,-3.3,,,1987
,1,PAPUA NEW GUINEA,,2,,2.625,8,,,1,3,5126,55,7.4,4,18,,,,,,,3,,2168,,,,,-6.088,SOLOMON SEA,147.689,1.5,33,,,,,2,0,1,TRUE,TRUE,82,58.3,,,1,,,1987
,1,CHILE,,2,,,5,,,1,1,5129,62,7.6,4,9,,,,,,,,,2169,,,,,-24.388,NORTHERN CHILE,-70.161,0.2,17,,,,,3,0,6,TRUE,TRUE,89,5.2,,,-2.3,,,1987
,1,JAPAN,,2,,,18,,,1,2,5132,54,6.7,4,3,,,,,,,,,2170,,,1,5,32.034,KYUSHU ISLAND,131.837,0.04,36,,,,,3,0,1,TRUE,TRUE,85,30.3,,,-3.3,,,1987
,1,JAPAN,,,,,24,,,,,6469,23,5.1,4,12,,,,,,,,,2171,,,,,37.447,HONSHU ISLAND,137.865,0.16,49,,,,,3,0,3,TRUE,TRUE,85,47,,,,,,1987
,1,SOLOMON ISLANDS,,,,,18,,,,,6818,75,6.3,1,14,,,,,,,,,2172,,,,,-10.717,SOLOMON ISLANDS,162.33,,3,,,,,6,0,1,TRUE,TRUE,82,16.7,,,,,,1987
,1,VANUATU,,,,,6,,,,,6819,48,6.7,3,2,,,,,,,,,2173,,,,,-14.074,VANUATU ISLANDS,167.828,0.1,49,,,,,7,0,1,TRUE,TRUE,82,42.7,,,,,,1987
,1,TONGA,,,,,6,,,,,6470,16,7.3,4,4,,,,,,,,,2174,,,,,-17.94,TONGA ISLANDS,-172.225,0.25,19,,,,,10,0,2,TRUE,TRUE,81,6,,,-3.3,,,1987
,1,PAPUA NEW GUINEA,,,,,12,,,,,6471,25,7,4,13,,,,,,,,,2175,,,,,-7.288,SOLOMON SEA,154.371,0.04,57,,,,,10,0,1,TRUE,TRUE,82,4.7,,,-0.5,,,1987
,1,PAPUA NEW GUINEA,1,2,,,16,,,,,5147,48,7.4,4,20,,,,,,,,,2176,,,,,-6.266,SOLOMON SEA,149.06,0.07,48,,,,,10,0,2,TRUE,TRUE,82,1.6,,,-3.3,,,1987
AK,1,USA,,,,,17,,,,,6472,10,7.2,4,8,,,,,,,,,2177,,,,,58.586,"GULF OF ALASKA, AK",-143.27,0.06,46,,,,,11,0,1,TRUE,TRUE,87,53.3,,,-3.3,,,1987
,1,INDONESIA,,,,,26,,,,,5150,33,6.6,-1,1,,,,,,,,,2178,,,,,-8.247,TIMOR SEA,124.155,0.1,43,,,,,11,0,0,TRUE,TRUE,60,14,,,,,,1987
AK,1,USA,1,1,,,30,,,,,5152,10,7.9,4,19,,,,,,,,,2179,,,,,58.679,"GULF OF ALASKA, AK",-142.786,0.43,23,,,,,11,0,10,TRUE,TRUE,87,19.5,,,-1,,,1987
,1,CHILE,,,,,5,,,,,6473,37,7.2,4,14,,,,,,,,,2180,,,,,-24.753,NORTHERN CHILE,-70.433,0.1,1,,,,,2,0,1,TRUE,TRUE,89,2.7,,,,,,1988
AK,1,USA,,1,,0.005,6,,,,,5159,15,7.8,4,22,,,,,,,,,2181,,,,,57.262,"GULF OF ALASKA, AK",-142.747,0.19,35,,,,,3,0,9,TRUE,TRUE,87,36.9,,,-2.3,,,1988
,1,PHILIPPINES,,,,,24,,,,,6474,53,5.4,4,2,,,,,,,,,2182,,,,,18.606,NORTH OF LUZON ISLAND,121.013,1.03,6,,,,,6,0,2,TRUE,TRUE,84,26.3,,,,,,1988
,1,PAPUA NEW GUINEA,,,,,5,,,,,5162,53,6.8,4,20,,,,,,,,,2183,,,,,-5.964,PAPUA NEW GUINEA,148.78,,32,,,,,7,0,2,TRUE,TRUE,82,7.2,,,,,,1988
,1,SOLOMON ISLANDS,1,1,,,10,1,1,1,1,5165,36,7.6,4,4,,,,,100,2,2,100,2184,,,,,-10.258,SOLOMON ISLANDS,160.896,0.09,38,,,,,8,0,2,TRUE,TRUE,82,29.2,,,-3.3,,,1988
,1,AUSTRALIA,,,,,23,,,,,5198,10,8.1,4,10,,,,,,,,,2185,,,,,-52.341,MACQUARIE ISLAND,160.568,0.15,54,,,,,5,0,4,TRUE,TRUE,81,46.3,,,-1.7,,,1989
HI,3,USA,,,,,26,,,,,5203,9,6.5,4,3,,,,,,,,,2186,,,,,19.362,HAWAII,-155.083,0.29,27,,,,,6,0,3,TRUE,TRUE,80,3.9,,,-1.7,,,1989
AK,1,USA,,,,,4,,,,,6475,11,7.1,4,13,,,,,,,,,2187,,,,,55.543,"SEMIDI ISLANDS, AK",-156.835,0.1,14,,,,,9,0,2,TRUE,TRUE,87,58.2,,,-3.3,,,1989
CA,1,USA,1,4,,5600,18,,,2,62,5213,19,6.9,4,0,,,,,,,3,,2188,,,4,3757,37.036,N. CALIFORNIA,-121.883,1,4,,,,,10,0,3,TRUE,TRUE,88,15.2,,,-3.3,,,1989
,1,JAPAN,,,,,29,,,,,6476,10,6.5,4,5,,,,,,,,,2189,,,,,39.571,N. HONSHU ISLAND,143.333,0.11,25,,,,,10,0,4,TRUE,TRUE,85,38.2,,,,,,1989
,1,JAPAN,,,,,1,,,,,5217,29,7.4,3,18,,,,,,,,,2190,,,,,39.837,JAPAN,142.76,0.9,25,,,,,11,0,12,TRUE,TRUE,85,34.9,,,-0.7,,,1989
,1,JAPAN,,,,,20,,,,,6477,14,6.4,4,6,,,,,,,,,2191,,,,,34.706,JAPAN,139.252,0.16,53,,,,,2,0,1,TRUE,TRUE,85,39.8,,,-1.7,,,1990
,1,COSTA RICA,,2,,,25,,,,,5225,20,7.3,4,13,,,1,34,,,1,8,2192,,,1,15,9.907,COSTA RICA,-84.753,1,22,,,,,3,0,4,TRUE,TRUE,88,57.2,,,,,,1990
MP,1,USA TERRITORY,,,,,5,,,,,5229,11,7.5,4,21,,,,,,,,,2194,,,,,15.125,"MARIANA TRENCH, N. MARIANA ISLANDS",147.596,1.8,12,,,,,4,0,34,TRUE,TRUE,81,35.5,,,-1,,,1990
,0,PHILIPPINES,,,,,,,,,,,,,1,,,,,,,,,,2195,,,,,7,"CANIGUIN IS.,PHILIPPINES",126,5,,,,,,5,0,1,TRUE,TRUE,84,,,,,,,1990
,1,JAPAN,,,,,23,,,,,6602,10,6.5,4,21,,,,,,,,,2196,,,,,33.267,"W. OF BONIN ISLANDS, IZU IS., JAPAN",138.643,0.2,13,,,,,9,0,4,TRUE,TRUE,85,7.4,,,,,,1990
,1,ITALY,,4,,500,13,,,1,19,5268,11,5.3,4,0,,,,,,,,,2197,,,3,200,37.3,EASTERN SICILY,15.438,,24,,,,,12,0,1,TRUE,TRUE,50,25.7,,,,,,1990
,1,TAIWAN,,1,,,13,,,,,7802,10,6.3,4,19,,,,,,,,,2198,,,,,23.722,TAIWAN,121.627,0.04,50,,,,,12,0,2,TRUE,TRUE,84,17.8,,,,,,1990
,1,SOLOMON ISLANDS,,1,,,9,,,,,6478,10,6.9,4,16,,,,,,,,,2199,,,,,-9.929,SOLOMON ISLANDS,159.139,0.02,18,,,,,2,0,1,TRUE,TRUE,82,58.3,,,-3.3,,,1991
,1,RUSSIA,,,,,16,,,,,6479,39,5.7,4,1,,,,,,,,,2200,,,,,48.268,N. KURIL ISLANDS,154.328,0.1,23,,,,,2,0,1,TRUE,TRUE,86,40.4,,,-3.3,,,1991
AK,1,USA,,,,,21,,,,,6480,20,6.7,4,2,,,,,,,,,2201,,,,,58.427,"BERING SEA, AK",-175.45,0.15,35,,,,,2,0,2,TRUE,TRUE,87,34,,,-1.7,,,1991
,1,COSTA RICA,1,4,,510,22,3,1,2,90,5282,10,7.6,4,21,,,,,,2,3,,2202,,,3,895,9.685,"LIMON, PANDORA",-83.073,3,56,,,,,4,0,43,TRUE,TRUE,74,51.8,,,1,,,1991
,9,GREECE,,,,,7,,,,,,,,1,,,,,,,,,,2203,,,,,37.133,EAST AEGEAN SEA,26.833,0.5,,,,,,5,0,1,TRUE,TRUE,50,,,,-3.3,,,1991
,1,SOLOMON ISLANDS,,,,,14,,,,,6481,23,7.2,4,15,,,,,,,,,2205,,,,,-9.094,SOLOMON ISLANDS,158.442,0.15,58,,,,,10,0,2,TRUE,TRUE,82,12.7,-2.5,,-3.3,,,1991
,1,RUSSIA,,,,,22,,,,,6482,24,7.6,1,8,,,,,,,,,2206,,,,,45.533,S. KURIL ISLANDS,151.021,0.52,43,,,,,12,0,6,TRUE,TRUE,86,13.4,0.5,,,,,1991
,3,CHINA,1,1,,,5,,,,,6483,,3.7,4,6,,,,,,,,,2207,,,,,18,SOUTH CHINA SEA,108,0.8,,,,,,1,0,5,TRUE,TRUE,84,,,,-0.3,,,1992
CA,1,USA,,4,,66,25,,,,,5321,15,7.2,4,18,,,,,,,,,2208,,,2,98,40.368,"CAPE MENDOCINO, N. CALIFORNIA",-124.316,1.8,6,,,,,4,0,14,TRUE,TRUE,88,4.2,0.5,,0.8,,,1992
,1,PHILIPPINES,1,1,,,17,,,,,5324,33,7.3,4,10,,,,,12,,1,12,2209,,,,,7.191,PHILIPPINES,126.762,6,15,,,,,5,1,3,TRUE,TRUE,84,31.3,,,,,,1992
,1,SOLOMON ISLANDS,,,,,27,,,,,6331,19,7.1,4,5,,,,,,,,,2210,,,,,-11.122,SANTA CRUZ ISLANDS,165.239,,13,,,,,5,0,1,TRUE,TRUE,82,38.8,,,,,,1992
,1,JAPAN,,,,,18,,,,,6484,29,7,4,8,,,,,,,,,2211,,,,,39.419,HONSHU ISLAND,143.33,0.3,36,,,,,7,0,4,TRUE,TRUE,85,58.7,-0.5,,-2.3,,,1992
,1,NICARAGUA,4,4,30,30,2,170,3,3,170,5335,30,7.6,4,0,,,,,1500,4,4,1500,2213,489,3,3,489,11.5,NICARAGUA,-87.609,9.9,16,,,,,9,8,83,TRUE,TRUE,88,3.3,2.8,,3.3,,,1992
,3,INDONESIA,4,4,100,100,12,1169,4,4,2500,5343,28,7.8,4,5,,,,,31785,4,4,31785,2214,500,3,4,2103,-8.48,FLORES SEA,121.896,26.2,29,,,,,12,9,111,TRUE,TRUE,60,26.3,2.7,,4.7,,,1992
,1,JAPAN,,,,,7,,,,,5348,11,6.3,4,13,,,,,,,,,2215,,,,,37.634,HONSHU ISLAND,137.245,0.5,27,,,,,2,0,1,TRUE,TRUE,85,42,-0.5,,-1,,,1993
,1,RUSSIA,,,,,8,,,,,5354,71,7.5,4,13,,,,,,,,,2218,,,,,51.218,KAMCHATKA,157.829,0.1,3,,,,,6,0,6,TRUE,TRUE,86,36.4,-0.5,,-1,,,1993
,1,JAPAN,4,4,1207,1207,12,208,3,3,231,5357,17,7.7,4,13,,,,,2374,4,4,2374,2219,233,3,3,233,42.851,SEA OF JAPAN,139.197,32,17,,,,,7,19,196,TRUE,TRUE,85,11.9,3.1,,5,,,1993
,1,JAPAN,,,,,7,,,,,6486,13,6.3,4,19,,,,,,,,,2220,,,,,41.985,JAPAN,139.839,0.16,42,,,,,8,0,1,TRUE,TRUE,85,41.9,,,,,,1993
GU,1,USA TERRITORY,1,4,,250,8,,,,,5360,59,7.8,4,8,,,,,,,,,2221,,,1,48,12.982,"GUAM, MARIANA ISLANDS",144.801,2.4,34,,,,,8,0,50,TRUE,TRUE,81,24.9,,,-1,,,1993
,1,RUSSIA,,,,,13,,,,,6487,34,7,4,1,,,,,,,,,2222,,,,,51.934,KAMCHATKA,158.647,0.05,18,,,,,11,0,1,TRUE,TRUE,86,4.1,-3,,-3.3,,,1993
,1,USA,,4,,40000,17,,,2,57,5372,18,6.7,3,12,,,,,,,4,40000,2223,,,4,11846,34.213,"WEST COAST, USA",-118.537,0.1,30,,,,,1,0,0,TRUE,TRUE,88,55.3,-3,,-3.3,,,1994
,1,INDONESIA,,2,,,21,,,1,9,5375,20,7,4,2,,,3,550,,,,,2224,,,3,300,1.015,HALMAHERA,127.733,2,24,,,,,1,0,3,TRUE,TRUE,83,29.9,1.5,,1,,,1994
,1,INDONESIA,,,,,15,,,,,,23,6.9,-1,17,,,,,,,,,2225,,,,,-4.967,SOUTHERN SUMATRA,104.302,,7,,,,,2,0,0,TRUE,TRUE,60,43.8,,,,,,1994
,1,JAPAN,,,,,8,,,,,6604,13,6.4,4,1,,,,,,,,,2226,,,,,40.608,HOKKAIDO ISLAND,143.683,0.11,10,,,,,4,0,3,TRUE,TRUE,85,40.8,-1.5,,-2.3,,,1994
,1,INDONESIA,2,2,2.2,2.2,2,238,3,3,238,5385,18,7.8,4,18,,,,,1500,4,4,1500,2227,423,3,3,423,-10.477,SOUTH OF JAVA,112.835,13.9,17,,,,,6,5,74,TRUE,TRUE,60,34,2.5,,3.7,,,1994
CA,1,USA,,1,,,1,,,,,6488,10,7,4,15,,,,,,,,,2228,,,,,40.402,N. CALIFORNIA,-125.68,0.07,15,,,,,9,0,1,TRUE,TRUE,88,53,-3,,-3.3,,,1994
,6,PAPUA NEW GUINEA,1,4,,86,18,,,1,4,,,,4,,,,,,30,1,1,,2229,,,,,-4.238,PAPUA NEW GUINEA,152.214,3,,,,,,9,1,4,TRUE,TRUE,82,,,,1.2,2180,,1994
,1,RUSSIA,1,3,,,4,,,1,11,5392,14,8.3,4,13,1,1,,,2,1,,,2230,,,3,382,43.773,S. KURIL ISLANDS,147.321,10.4,22,,,,,10,2,119,TRUE,TRUE,86,55.8,2.6,,2.3,,,1994
,1,INDONESIA,2,2,,,8,1,1,1,1,5393,17,6.8,4,21,500,3,3,500,,,,,2231,52,2,2,52,-1.258,HALMAHERA,127.98,3,44,,,,,10,0,1,TRUE,TRUE,83,7.2,1.5,,1.6,,,1994
,1,RUSSIA,,,,,9,,,,,6605,33,7.3,4,7,,,,,,,,,2232,,,,,43.905,S. KURIL ISLANDS,147.916,0.2,55,,,,,10,0,2,TRUE,TRUE,86,39.5,-3,,-3.3,,,1994
AK,8,USA,4,4,25,25,4,1,1,1,1,,,,4,4,,,,,,,,,2233,,,,,59.5,"SKAGWAY, AK",-135.3,9,12,,,,,11,0,2,TRUE,TRUE,87,,2.5,,3.5,,,1994
,1,PHILIPPINES,2,2,3.7,3.7,14,81,2,2,81,5394,32,7.1,4,19,6036,4,4,6036,1530,4,4,1530,2234,225,3,3,225,13.525,PHILIPPINE ISLANDS,121.067,7.3,15,,,,,11,3,57,TRUE,TRUE,84,30.6,2.1,,2.9,,,1994
,1,JAPAN,,4,,170.4,28,,,1,3,5397,27,7.8,4,12,,,,,,,,,2235,,,3,200,40.525,"TOHUKU, JAPAN",143.419,0.53,19,,,,,12,0,13,TRUE,TRUE,85,23,,,,,,1994
,1,JAPAN,,4,,100000,16,,,4,6434,5399,17,6.9,4,20,,,4,274182,,,4,186175,2236,,,4,43792,34.59,"KOBE, JAPAN",135.069,0.34,46,,,,,1,0,2,TRUE,TRUE,85,53.6,-2,,-2.3,,,1995
,1,SAMOA,,,,,7,,,,,5407,21,7.4,4,22,,,,,,,,,2240,,,,,-15.199,SAMOA ISLANDS,-173.529,0.09,6,,,,,4,0,3,TRUE,TRUE,81,56.8,-1.5,,-1.7,,,1995
,1,PHILIPPINES,,1,,,21,,,,,6492,21,7.2,4,0,,,,,,,,,2241,,,,,12.059,SAMAR ISLAND,125.58,2,34,,,,,4,0,3,TRUE,TRUE,84,46,-2,,-3.3,,,1995
,1,PHILIPPINES,,,,,21,,,,,6493,23,6.8,4,5,,,,,,,,,2242,,,,,12.047,SAMAR ISLAND,125.92,0.1,17,,,,,4,0,0,TRUE,TRUE,84,1.3,-2,,-2.3,,,1995
,1,GREECE,,,,,13,,,,,5408,14,6.6,-1,8,,,,,,,,,2244,,,,,40.149,GREECE,21.695,,47,,,,,5,0,1,TRUE,TRUE,50,12.7,,,,,,1995
,3,INDONESIA,1,1,,,14,11,1,1,11,5410,13,6.9,4,11,,,,,,2,2,,2245,19,1,1,19,-8.452,TIMOR SEA,125.049,4,33,,,,,5,0,2,TRUE,TRUE,60,21.1,1.5,,2,,,1995
,1,NEW CALEDONIA,,,,,16,,,,,5411,20,7.7,4,20,,,,,,,,,2246,,,,,-23.008,LOYALTY ISLANDS,169.9,8,12,,,,,5,0,11,TRUE,TRUE,82,44.2,-2,,-1.3,,,1995
,1,RUSSIA,,4,,300,27,,,4,1989,5412,11,7.1,4,13,,,,,,,,,2247,,,3,750,52.629,SAKHALIN ISLAND,142.827,0.1,3,,,,,5,0,2,TRUE,TRUE,86,52.6,-2,,-2.3,,,1995
,3,GREECE,,4,,660,15,,,1,26,5413,14,6.5,4,0,,,,,,,,,2248,,,2,60,38.401,GULF OF CORINTH: AIYION,22.283,1,15,,,,,6,1,2,TRUE,TRUE,50,48.7,3,,-1,,,1995
,1,CHILE,1,2,0.131,1.791,30,,,1,3,5416,46,8,4,5,,,,,,3,3,115,2249,,,2,58,-23.34,NORTHERN CHILE,-70.294,3,11,,,,,7,3,91,TRUE,TRUE,89,23.6,1.5,,1.6,,,1995
,1,PAPUA NEW GUINEA,,1,,,16,,,,,5417,30,7.7,4,10,,,,,,,,,2250,,,,,-5.799,SOLOMON SEA,154.178,0.28,27,,,,,8,0,3,TRUE,TRUE,82,28.6,-1.5,,-1,,,1995
,1,MEXICO,,2,,,14,,,1,3,5418,23,7.4,3,14,,,,,,,,,2251,,,2,100,16.779,S. MEXICO,-98.597,0.4,4,,,,,9,0,1,TRUE,TRUE,88,31.4,-1,,-1.3,,,1995
,1,MEXICO,1,2,,,9,1,1,1,50,5423,33,8,4,15,,,,,,1,2,,2252,,,3,200,19.055,S. MEXICO,-104.205,11,35,,,,,10,1,35,TRUE,TRUE,88,53.9,2.5,,2.3,,,1995
,1,JAPAN,1,1,,,18,,,,,6495,28,7.1,4,10,,,,,,,,,2253,,,1,1,27.929,RYUKYU ISLANDS,130.175,2.59,37,,,,,10,0,42,TRUE,TRUE,85,26.3,1.5,,0.8,,,1995
,3,JAPAN,,,,,19,,,,,6496,20,6.8,4,2,,,,,,,,,2254,,,,,28.094,RYUKYU ISLANDS,130.148,1.5,41,,,,,10,0,16,TRUE,TRUE,85,36.1,0.5,,0.6,,,1995
,1,CHILE,,,,,1,,,,,6606,20,6.7,4,0,,,,,,,,,2255,,,,,-28.906,NORTHERN CHILE,-71.417,0.07,35,,,,,11,0,1,TRUE,TRUE,89,32.7,-3,,-3.3,,,1995
,1,EGYPT,2,2,,,22,,,1,11,5426,10,7.2,4,4,,,,,,1,1,,2256,,,1,47,28.826,GULF OF ELAT-AQABA,34.799,4,15,,,,,11,0,7,TRUE,TRUE,30,11.9,,,,,,1995
,1,RUSSIA,,,,,3,,,,,5427,33,7.9,4,18,,,,,,,,,2257,,,,,44.663,S. KURIL ISLANDS,149.3,1.1,1,,,,,12,0,38,TRUE,TRUE,86,8.9,0.5,,0.1,,,1995
,8,GREECE,1,1,,,1,,,,,,,,4,,,,,,,,,,2258,,,,,38.367,W. CORINTH GULF,22.083,2,,,,,,1,0,1,TRUE,TRUE,50,,2,,,,,1996
,1,INDONESIA,2,2,1.2,1.2,1,9,1,1,9,5428,24,7.9,4,8,,,,,400,3,3,400,2259,63,2,2,63,0.729,SULAWESI,119.931,3.43,5,,,,,1,0,16,TRUE,TRUE,83,10.8,1.8,,2.3,,,1996
,3,INDONESIA,2,2,4.2,4.2,17,110,3,3,164,5433,33,8.2,4,5,,,,,,4,4,5043,2260,100,2,2,432,-0.891,IRIAN JAYA,136.952,7.7,59,,,,,2,1,116,TRUE,TRUE,83,30.5,1.8,,2.9,,,1996
,1,PERU,1,1,,,21,12,1,1,12,5435,10,7.5,4,12,22,1,1,22,15,1,1,15,2261,57,2,2,57,-9.593,N. PERU,-79.587,5.04,51,,,,,2,1,59,TRUE,TRUE,89,1.3,1.9,,2.3,,,1996
,1,MEXICO,,,,,25,,,,,6497,21,7.1,4,3,,,,,,,,,2262,,,,,15.978,MEXICO,-98.07,0.1,8,,,,,2,0,1,TRUE,TRUE,88,15.8,-3,,-3.3,,,1996
AK,1,USA,,,,,10,,,,,5440,33,7.9,4,4,,,,,,,,,2263,,,,,51.564,"ANDREANOF ISLANDS, AK",-177.632,0.51,3,,,,,6,0,65,TRUE,TRUE,87,35.4,0.5,,,,,1996
AK,1,USA,,,,,10,,,,,6498,24,7.3,4,15,,,,,,,,,2264,,,,,51.478,"ANDREANOF ISLANDS, AK",-176.847,0.18,24,,,,,6,0,1,TRUE,TRUE,87,56,-1.5,,-3.3,,,1996
,1,JAPAN,,,,,4,,,,,6499,33,5.7,4,18,,,,,,,,,2265,,,,,31.555,HONSHU ISLAND,139.931,0.3,16,,,,,9,0,14,TRUE,TRUE,85,1.9,-2,,-2.3,7539,,1996
,1,CHILE,,,,,5,,,,,6500,10,6.9,4,8,,,,,,,,,2266,,,,,-22.118,EASTER ISLAND REGION,-113.436,0.09,14,,,,,9,0,2,TRUE,TRUE,89,14.4,-2.5,,-3.3,,,1996
,1,JAPAN,,,,,18,,,,,6332,10,6.6,4,10,,,,,,,,,2267,,,,,30.568,KYUSHU ISLAND,131.093,0.2,50,,,,,10,0,1,TRUE,TRUE,85,20.8,-2.5,,-2.3,,,1996
,1,JAPAN,,1,,,19,,,,,6607,22,6.7,4,14,,,,,,,,,2268,,,,,31.885,KYUSHU ISLAND,131.468,0.55,44,,,,,10,0,6,TRUE,TRUE,85,40.7,0.5,,0.1,,,1996
,1,PERU,,4,,,12,,,1,14,5442,33,7.7,4,16,,,4,4000,,,,,2269,,,3,560,-14.993,S. PERU,-75.675,0.4,59,,,,,11,0,4,TRUE,TRUE,89,44,-1,,-1.7,,,1996
,1,JAPAN,,,,,2,,,,,6501,49,6.7,4,22,,,,,,,,,2270,,,,,31.789,SEA OF JAPAN,131.314,0.2,17,,,,,12,0,4,TRUE,TRUE,85,59.2,-2,,-2.3,,,1996
,1,SOLOMON ISLANDS,1,1,,,21,,,,,5458,33,7.7,4,12,,,,,7,1,1,7,2273,,,,,-12.584,SANTA CRUZ IS. VANUATU,166.676,3,2,,,,,4,0,41,TRUE,TRUE,82,26.4,-2,,-2.3,,,1997
